item_id,quantity
214664709,3
214664713,9
214664717,1
214664722,25
214664724,6
214664726,1
214664728,7
214664730,1
214664735,1
214664737,4
214664739,17
214664741,4
214664743,11
214664745,1
214664750,3
214664756,3
214664758,26
214664762,1
214664765,14
214664767,52
214664773,50
214664775,3
214664777,96
214664782,2
214664816,2
214664820,21
214664825,6
214664831,94
214664861,24
214664865,15
214664874,1
214664887,19
214664895,5
214664902,1
214664919,166
214665174,146
214665176,4
214665277,786
214665283,35
214665656,9
214666370,19
214667857,495
214667859,339
214667912,506
214667915,184
214667921,9
214667957,19
214667966,2
214667970,32
214668185,15
214668193,53
214668219,52
214668249,43
214668270,11
214668275,11
214668281,10
214668287,1
214668375,99
214668446,1
214668457,1
214668463,1
214668517,1
214668519,1
214668575,1
214668583,51
214668590,213
214668596,126
214668622,25
214668647,9
214668667,348
214668673,1
214668677,15
214668752,18
214668755,23
214668759,99
214668761,41
214668789,9
214668791,49
214668793,8
214668795,66
214668797,88
214668800,24
214668804,102
214668806,58
214669693,13
214669695,3
214669697,4
214669700,1
214669702,2
214669704,1
214669706,4
214669708,4
214669730,117
214669762,2
214669764,1
214669768,2
214669770,2
214669775,6
214669779,3
214669781,1
214669783,6
214669785,1
214669790,5
214669792,3
214669796,6
214669805,31
214669807,3
214669811,1
214669813,2
214669817,1
214669820,1
214669832,2
214669837,5
214669839,8
214669841,9
214669843,2
214669852,1
214669856,13
214669858,2
214669860,1
214669865,1
214669867,1
214669871,35
214669873,7
214669884,1
214669892,1
214669895,1
214669903,1
214669905,15
214669910,2
214669912,8
214669922,1
214669925,1
214669927,1
214669933,2
214669935,2
214669937,2
214669942,4
214669946,6
214669955,1
214669957,1
214669974,3
214669976,2
214669982,1
214669991,1
214670000,1
214670010,6
214670012,2
214670019,1
214670021,1
214670027,2
214670034,3
214670036,1
214670038,1
214670042,1
214670049,1
214670053,1
214670055,1
214670064,84
214670066,5
214670068,6
214670070,48
214670077,4
214670085,2
214670092,1
214670096,4
214670100,8
214670107,1
214670111,1
214670113,3
214670122,3
214670139,5
214670141,2
214670143,3
214670145,18
214670147,5
214670150,3
214670152,5
214670154,1
214670156,7
214670158,11
214670167,1
214670182,19
214670184,3
214670186,5
214670188,7
214670190,9
214670240,98
214671960,1
214672815,4
214672817,7
214672822,26
214672824,5
214672828,14
214672832,4
214672835,12
214672839,3
214672841,84
214672843,6
214672845,2
214672850,2
214672852,7
214672854,5
214672875,7
214672877,8
214672920,19
214672937,1
214672940,15
214672942,109
214672944,93
214672946,14
214672948,5
214672952,11
214672955,4
214672959,5
214672961,5
214672963,121
214672965,9
214672976,1
214672978,4
214672980,20
214673293,21
214673295,59
214673308,1
214674384,1
214674390,1
214674397,1
214674399,13
214674401,1
214674403,10
214674405,2
214674407,3
214674412,47
214674414,10
214674416,29
214674427,72
214674431,50
214674433,8
214674446,4
214674448,1
214674450,1
214674455,3
214674457,16
214674459,1
214674461,8
214674463,6
214674465,10
214674467,13
214674487,12
214674568,38
214674570,36
214674575,2
214674577,30
214674583,105
214674620,2
214674622,4
214674624,1
214674635,1
214674637,1
214674647,124
214674658,170
214674662,2
214674665,4
214674667,6
214674669,1
214674671,5
214674673,5
214674675,6
214674677,1
214674680,8
214674682,11
214674684,5
214674686,9
214674688,1
214674690,3
214674695,3
214674697,2
214674699,2
214674701,5
214674703,2
214674705,2
214674707,29
214674710,1
214674750,16
214674752,40
214674767,122
214674770,4
214674772,91
214674776,23
214674782,22
214674857,5
214674864,1
214674868,1
214675880,29
214675888,260
214675890,34
214675895,329
214675897,4
214675912,1
214675920,16
214675925,20
214675950,2
214675970,1
214675972,1
214675974,22
214675982,6
214675985,8
214675987,5
214675991,5
214675995,1
214676006,6
214676010,111
214676019,20
214676023,5
214676027,3
214676030,6
214676034,1
214676036,3
214676040,4
214676042,17
214676060,1
214676062,1
214676066,30
214676068,9
214676070,30
214676072,18
214676075,37
214676079,47
214676081,9
214676083,5
214676105,26
214676107,21
214676113,5
214676115,4
214676291,10
214676295,2
214676306,381
214676308,19
214676312,2
214676319,11
214676323,1
214676325,1
214676332,1
214676336,9
214676342,5
214676347,5
214676353,3
214676355,19
214676357,1
214676360,4
214676362,4
214676364,6
214676366,2
214676370,1
214676375,232
214676377,401
214676379,63
214676387,37
214676390,62
214676396,4
214676400,2
214676405,2
214676407,1
214676413,2
214676422,3
214676430,2
214676432,2
214676447,1
214676450,1
214676469,5
214676471,2
214676473,3
214676475,1
214676477,6
214676480,121
214676482,1
214676486,5
214676488,3
214676490,2
214676492,1
214676499,1
214676501,1
214676503,1
214676507,1
214676516,2
214676520,8
214676535,27
214676537,17
214676542,11
214676550,8
214676559,1
214676567,16
214676570,50
214676572,31
214676574,17
214676576,20
214676578,10
214676580,59
214676582,3
214676585,1
214676587,2
214676589,7
214676591,7
214676593,7
214676595,12
214676597,51
214676600,2
214676602,3
214676606,2
214676608,1
214676610,4
214676612,11
214676615,14
214676617,7
214676945,110
214676955,1
214676957,98
214676962,80
214676964,1
214676966,4
214676970,1
214676981,5
214676985,89
214676994,12
214677290,14
214677300,5
214677307,2
214677322,1
214677330,14
214677335,1
214677337,5
214677392,2
214677395,9
214677397,3
214677401,21
214677403,1
214677405,15
214677414,6
214677422,28
214677429,2
214677431,1
214677435,1
214677437,5
214677446,23
214677448,52
214677450,4
214677452,16
214677455,9
214677457,5
214677459,9
214677461,6
214677463,12
214677465,20
214677470,1
214677491,6
214677493,4
214677500,1
214677502,2
214677508,108
214677510,5
214677512,36
214677519,1
214677530,3
214677542,3
214677553,1
214677560,1
214677575,1
214677581,2
214677587,5
214677592,1
214677596,8
214677598,1
214677607,5
214677615,994
214677617,15
214677620,1
214677622,5
214677639,6
214677641,1
214677643,3
214677647,9
214677650,39
214677654,3
214677656,7
214677658,1
214677669,4
214677677,1
214677688,22
214677690,9
214677692,1
214677695,4
214677697,18
214677701,14
214677712,6
214677716,16
214677718,10
214677722,19
214677733,104
214677735,22
214677744,6
214677746,2
214677752,16
214677757,64
214677759,3
214677795,1
214677797,2
214677808,7
214677810,9
214677812,2
214677817,3
214677819,19
214677821,6
214677830,617
214677832,3
214677836,18
214677862,2
214677875,33
214677877,7
214677879,12
214677881,2
214677883,3
214677887,7
214677894,53
214677902,35
214677911,50
214677917,98
214677920,14
214677922,12
214677924,8
214677926,11
214677928,17
214677930,3
214677935,6
214677937,7
214677941,76
214677943,5
214677962,40
214677965,34
214677969,3
214677971,2
214677973,29
214677980,2
214677982,1
214677984,41
214677986,6
214677988,18
214677990,12
214677992,6
214677995,15
214677997,22
214677999,8
214678001,2
214678005,4
214678007,4
214678010,5
214678012,7
214678016,7
214678020,2
214678022,2
214678025,2
214678027,44
214678029,34
214678031,2
214678033,5
214678035,2
214678044,41
214678048,1
214678072,20
214678074,13
214678076,11
214678078,10
214678080,4
214678085,28
214678091,5
214678093,22
214678102,4
214678104,154
214678166,11
214678192,8
214678196,19
214678207,2
214678215,12
214678217,1
214678222,2
214678359,1
214678376,654
214678380,2
214678382,2
214678387,677
214678389,41
214678423,59
214678425,69
214678427,35
214678430,2
214678432,9
214678434,3
214678453,15
214678455,19
214678457,3
214678498,10
214678502,1
214678509,5
214678515,20
214678517,8
214678524,31
214678526,184
214678528,10
214678614,14
214678629,21
214678631,1
214678633,20
214678635,3
214678637,8
214678640,3
214678642,10
214678644,16
214678710,63
214678766,7
214678777,17
214678779,6
214678783,10
214678785,3
214678787,1
214678790,4
214678809,3
214678811,1
214678820,2
214678835,12
214678839,3
214678841,2
214678845,8
214678847,4
214678850,3
214678852,1
214678854,2
214678867,8
214678880,209
214678905,28
214678912,6
214678916,9
214678918,23
214678952,3
214678955,1
214678987,283
214678989,22
214679002,29
214679025,2
214679042,2
214679049,3
214679062,1
214679075,1
214679079,1
214679085,2
214679111,3
214679122,1
214679207,1
214679377,1
214679518,2
214679529,1
214679574,1
214679728,1
214679887,1
214679923,2
214680112,1
214680140,1
214680170,1
214680200,1
214680350,15
214680356,193
214680360,33
214680369,441
214680371,1234
214680375,7
214680377,20
214680380,1
214680422,64
214680452,8
214680457,7
214680459,25
214680461,17
214680463,4
214680465,29
214680467,14
214680470,11
214680478,2
214680485,8
214680489,2
214680491,10
214680502,9
214680506,23
214680508,3
214680510,21
214680512,9
214680515,48
214680517,27
214680519,9
214680521,6
214680577,10
214680609,1
214680635,1
214680682,4
214680686,1
214680688,1
214680692,1
214680697,6
214680699,2
214680703,7
214680705,46
214680707,18
214680710,26
214680712,4
214680716,9
214680718,50
214680720,20
214680722,15
214680725,1
214680727,14
214680729,26
214680731,1
214680857,7
214680860,1
214680866,1
214680883,1
214680922,4
214680926,10
214680935,21
214680939,4
214680941,6
214680943,11
214680945,32
214680947,8
214680950,6
214681091,52
214681104,2
214681112,1
214681140,1
214681175,3
214681183,2
214681190,3
214681597,14
214681633,3
214681648,1
214681670,1
214682047,2
214682051,3
214682126,5
214682139,2
214682156,2
214682158,1
214682160,3
214682173,2
214682212,1
214682214,2
214682250,2
214682263,3
214682289,18
214682308,3
214682360,2
214682527,1
214682732,2
214682737,1
214682750,1
214682752,5
214682754,6
214682756,5
214682758,2
214682760,6
214682765,1
214682771,2
214682782,1
214682816,2
214682818,4
214682820,4
214682822,4
214682829,1
214682831,9
214682885,2
214682912,1
214682919,2
214682921,2
214682949,1
214682951,2
214682957,2
214682962,7
214682964,4
214682966,18
214682983,1
214682994,1
214682996,2
214682998,1
214683000,1
214683026,1
214683095,1
214683099,1
214683170,1
214683172,7
214683174,1
214683182,2
214683187,1
214683189,5
214683191,5
214683195,4
214683215,1
214683217,1
214683227,1
214683264,2
214683266,1
214683268,3
214683270,1
214683272,4
214683337,1
214683345,1
214683429,2
214683440,1
214683448,3
214683452,2
214683461,2
214683463,1
214683465,1
214683478,1
214683521,1
214683523,1
214683527,2
214683532,1
214683566,4
214683579,1
214683585,6
214683587,6
214683598,1
214683611,3
214683613,3
214683620,2
214683647,1
214683654,2
214683656,1
214683658,1
214683660,1
214683675,1
214683680,2
214683684,4
214683686,1
214683688,1
214683701,1
214683703,1
214683712,9
214683714,6
214683722,4
214683725,6
214683727,2
214683729,1
214683733,3
214683735,1
214683744,1
214683776,1
214683804,1
214683810,1
214683817,1
214683819,1
214683840,3
214683847,1
214683849,2
214683851,1
214683855,1
214683862,2
214683864,17
214683872,2
214683960,2
214683971,3
214683973,3
214683975,16
214683977,1
214683980,11
214683984,17
214683986,6
214683990,3
214683992,7
214683995,4
214683997,3
214684001,2
214684003,6
214684005,15
214684007,28
214684010,22
214684012,3
214684014,2
214684016,20
214684018,9
214684020,4
214684025,7
214684027,3
214684029,6
214684033,7
214684035,1
214684037,1
214684042,13
214684044,7
214684046,36
214684093,2032
214684097,10
214684100,19
214684108,527
214684115,304
214684123,21
214684160,28
214684166,10
214684168,4
214684170,2
214684172,6
214684194,7
214684196,1
214684202,4
214684205,2
214684207,1
214684209,1
214684217,1
214684224,7
214684226,1
214684230,17
214684232,10
214684235,1
214684237,2
214684239,5
214684241,2
214684243,10
214684245,12
214684250,5
214684252,4
214684254,6
214684256,3
214684258,6
214684260,2
214684262,6
214684267,7
214684269,3
214684271,5
214684273,8
214684275,12
214684277,1
214684282,3
214684284,7
214684286,4
214684288,5
214684290,7
214684292,4
214684295,2
214684301,1
214684303,3
214684305,3
214684307,1
214684312,4
214684314,2
214684318,3
214684322,1
214684325,4
214684327,12
214684329,6
214684331,13
214684333,7
214684337,34
214684340,21
214684348,15
214684357,7
214684365,6
214684372,1129
214684374,1
214684382,8
214684385,15
214684387,8
214684389,26
214684391,2
214684397,4
214684400,1
214684402,12
214684415,1
214684417,1
214684419,5
214684421,2
214684423,3
214684427,16
214684430,12
214684432,2
214684434,2
214684436,2
214684442,12
214684447,3
214684449,3
214684451,2
214684453,18
214684455,3
214684457,2
214684475,1
214684479,4
214684483,1
214684487,2
214684490,8
214684498,41
214684502,44
214684513,1236
214684515,2
214684517,5
214684522,1
214684524,1
214684530,4
214684532,9
214684535,1
214684539,3
214684541,7
214684543,5
214684545,3
214684552,1
214684565,2
214684571,10
214684573,4
214684575,17
214684577,8
214684582,1
214684584,2
214684586,6
214684588,1
214684590,6
214684592,7
214684595,1
214684599,2
214684603,1
214684605,2
214684614,3
214684618,2
214684625,2
214684627,4
214684629,3
214684631,8
214684633,4
214684635,4
214684637,3
214684642,2
214684648,2
214684650,1
214684659,2
214684663,24
214684665,2
