userID,itemID,rating,category,occupation
1514,25,4,Drinks,doctor
1514,17,3,Bakery,doctor
1514,9,3,Drinks,doctor
1514,36,1,SeaFood,doctor
1514,36,2,SeaFood,doctor
705,25,1,Drinks,engineer
705,2,2,Non Veg,engineer
705,40,2,Veg,engineer
705,36,1,SeaFood,engineer
679,25,2,Drinks,sportsperson
679,27,1,Bakery,sportsperson
679,47,2,Veg,sportsperson
679,42,4,Non Veg,sportsperson
679,10,4,Drinks,sportsperson
679,12,1,Drinks,sportsperson
679,20,2,Veg,sportsperson
679,49,2,Non Veg,sportsperson
679,18,2,Bakery,sportsperson
753,25,2,Drinks,scientist
753,17,2,Bakery,scientist
753,47,1,Veg,scientist
753,47,4,Veg,scientist
753,34,1,SeaFood,scientist
753,21,3,Veg,scientist
753,48,1,Bakery,scientist
753,7,2,Drinks,scientist
753,32,1,SeaFood,scientist
753,45,1,Non Veg,scientist
753,8,1,Drinks,scientist
753,8,3,Drinks,scientist
843,25,4,Drinks,scientist
843,20,4,Veg,scientist
843,46,1,Veg,scientist
843,26,2,Drinks,scientist
699,25,2,Drinks,sportsperson
699,10,1,Drinks,sportsperson
699,43,3,Veg,sportsperson
699,28,1,Drinks,sportsperson
699,28,2,Drinks,sportsperson
699,20,4,Veg,sportsperson
699,40,1,Veg,sportsperson
699,41,2,Veg,sportsperson
699,36,1,SeaFood,sportsperson
773,25,3,Drinks,scientist
773,4,1,Non Veg,scientist
773,4,1,Non Veg,scientist
773,36,2,SeaFood,scientist
1168,25,3,Drinks,dancer
1168,17,1,Bakery,dancer
1168,17,3,Bakery,dancer
1168,21,4,Veg,dancer
1168,12,4,Drinks,dancer
1168,7,1,Drinks,dancer
1168,49,2,Non Veg,dancer
1168,45,4,Non Veg,dancer
1168,31,1,Non Veg,dancer
299,25,3,Drinks,sportsperson
299,30,4,SeaFood,sportsperson
299,32,4,SeaFood,sportsperson
299,5,2,Non Veg,sportsperson
299,13,4,Drinks,sportsperson
1389,25,2,Drinks,sportsperson
1389,46,4,Veg,sportsperson
1389,5,1,Non Veg,sportsperson
1744,25,4,Drinks,doctor
1744,21,3,Veg,doctor
1744,38,1,Non Veg,doctor
1744,4,4,Non Veg,doctor
1322,25,1,Drinks,professor
1322,3,3,Non Veg,professor
1322,4,2,Non Veg,professor
1322,49,3,Non Veg,professor
1322,11,2,Drinks,professor
1256,25,2,Drinks,architecturer
1256,27,2,Bakery,architecturer
1256,34,2,SeaFood,architecturer
1256,21,2,Veg,architecturer
1256,7,2,Drinks,architecturer
1256,4,2,Non Veg,architecturer
1256,26,3,Drinks,architecturer
1256,26,4,Drinks,architecturer
766,25,4,Drinks,architecturer
766,47,4,Veg,architecturer
766,9,4,Drinks,architecturer
766,30,4,SeaFood,architecturer
766,28,1,Drinks,architecturer
766,20,1,Veg,architecturer
766,35,3,SeaFood,architecturer
810,25,3,Drinks,student
810,27,2,Bakery,student
810,37,2,Veg,student
810,32,1,SeaFood,student
810,18,3,Bakery,student
654,25,3,Drinks,doctor
654,16,3,Drinks,doctor
654,10,1,Drinks,doctor
654,43,2,Veg,doctor
654,41,1,Veg,doctor
654,35,3,SeaFood,doctor
217,25,1,Drinks,musician
217,25,4,Drinks,musician
217,19,4,Non Veg,musician
217,10,2,Drinks,musician
1992,25,3,Drinks,professor
1992,28,2,Drinks,professor
1992,1,3,EggFood,professor
1018,25,4,Drinks,dancer
1018,17,1,Bakery,dancer
1018,33,2,SeaFood,dancer
1018,35,4,SeaFood,dancer
1018,29,2,Non Veg,dancer
1613,25,1,Drinks,scientist
1613,14,2,Drinks,scientist
1613,21,2,Veg,scientist
1613,44,1,Non Veg,scientist
1613,1,1,EggFood,scientist
201,25,4,Drinks,educator
201,30,4,SeaFood,educator
201,49,1,Non Veg,educator
201,8,4,Drinks,educator
1002,25,4,Drinks,professor
1002,2,2,Non Veg,professor
1002,4,3,Non Veg,professor
1652,25,4,Drinks,professor
1652,19,4,Non Veg,professor
1652,17,2,Bakery,professor
1652,3,4,Non Veg,professor
1652,30,1,SeaFood,professor
1652,5,2,Non Veg,professor
1652,29,2,Non Veg,professor
421,25,1,Drinks,educator
421,21,2,Veg,educator
421,38,3,Non Veg,educator
421,36,2,SeaFood,educator
421,8,4,Drinks,educator
1355,25,3,Drinks,engineer
1355,27,1,Bakery,engineer
1355,17,3,Bakery,engineer
1355,28,2,Drinks,engineer
1355,45,3,Non Veg,engineer
1355,18,3,Bakery,engineer
1355,35,4,SeaFood,engineer
1695,25,4,Drinks,engineer
1695,3,2,Non Veg,engineer
1695,21,3,Veg,engineer
1695,32,4,SeaFood,engineer
1695,46,2,Veg,engineer
452,25,4,Drinks,professor
452,42,1,Non Veg,professor
452,18,4,Bakery,professor
233,25,1,Drinks,scientist
233,9,1,Drinks,scientist
233,42,2,Non Veg,scientist
233,30,3,SeaFood,scientist
233,24,1,Veg,scientist
233,20,3,Veg,scientist
233,26,2,Drinks,scientist
914,25,2,Drinks,doctor
914,17,4,Bakery,doctor
914,21,2,Veg,doctor
914,30,4,SeaFood,doctor
914,26,2,Drinks,doctor
1925,25,4,Drinks,engineer
1925,38,1,Non Veg,engineer
1925,4,4,Non Veg,engineer
1925,15,3,Drinks,engineer
1925,35,2,SeaFood,engineer
1809,25,3,Drinks,sportsperson
1809,10,3,Drinks,sportsperson
1809,28,4,Drinks,sportsperson
1809,20,4,Veg,sportsperson
1809,33,1,SeaFood,sportsperson
1809,33,4,SeaFood,sportsperson
467,25,4,Drinks,musician
467,27,2,Bakery,musician
467,17,1,Bakery,musician
467,28,2,Drinks,musician
467,4,4,Non Veg,musician
467,32,3,SeaFood,musician
467,5,1,Non Veg,musician
895,25,3,Drinks,engineer
895,27,4,Bakery,engineer
895,19,4,Non Veg,engineer
895,17,4,Bakery,engineer
895,14,1,Drinks,engineer
895,2,2,Non Veg,engineer
895,28,1,Drinks,engineer
895,5,1,Non Veg,engineer
895,41,1,Veg,engineer
895,18,4,Bakery,engineer
895,35,2,SeaFood,engineer
895,29,2,Non Veg,engineer
466,25,4,Drinks,architecturer
466,38,1,Non Veg,architecturer
466,4,1,Non Veg,architecturer
749,25,1,Drinks,sportsperson
749,27,1,Bakery,sportsperson
749,27,4,Bakery,sportsperson
749,49,4,Non Veg,sportsperson
749,41,4,Veg,sportsperson
749,29,2,Non Veg,sportsperson
468,25,2,Drinks,dancer
468,17,4,Bakery,dancer
468,38,4,Non Veg,dancer
468,30,3,SeaFood,dancer
468,4,4,Non Veg,dancer
468,45,3,Non Veg,dancer
468,41,2,Veg,dancer
615,25,1,Drinks,engineer
615,17,4,Bakery,engineer
615,9,1,Drinks,engineer
615,34,1,SeaFood,engineer
615,2,3,Non Veg,engineer
615,43,4,Veg,engineer
615,13,3,Drinks,engineer
615,36,4,SeaFood,engineer
615,1,1,EggFood,engineer
1821,25,4,Drinks,educator
1821,14,1,Drinks,educator
1821,10,3,Drinks,educator
1821,49,1,Non Veg,educator
1821,15,2,Drinks,educator
1096,25,3,Drinks,architecturer
1096,37,1,Veg,architecturer
1096,41,3,Veg,architecturer
1096,8,1,Drinks,architecturer
780,25,3,Drinks,student
780,42,4,Non Veg,student
780,7,2,Drinks,student
780,49,1,Non Veg,student
780,33,3,SeaFood,student
780,45,1,Non Veg,student
260,25,4,Drinks,student
260,3,3,Non Veg,student
260,34,3,SeaFood,student
260,49,1,Non Veg,student
260,33,3,SeaFood,student
260,1,4,EggFood,student
1182,25,1,Drinks,professor
1182,42,1,Non Veg,professor
1182,14,1,Drinks,professor
1182,14,1,Drinks,professor
1182,43,1,Veg,professor
1182,46,2,Veg,professor
1693,25,2,Drinks,scientist
1693,16,3,Drinks,scientist
1693,27,3,Bakery,scientist
1693,23,1,Veg,scientist
1693,23,1,Veg,scientist
1693,15,2,Drinks,scientist
1693,1,1,EggFood,scientist
342,25,2,Drinks,professor
342,38,2,Non Veg,professor
342,12,2,Drinks,professor
342,13,3,Drinks,professor
342,36,4,SeaFood,professor
342,29,1,Non Veg,professor
1996,25,2,Drinks,architecturer
1996,14,3,Drinks,architecturer
1996,10,1,Drinks,architecturer
1996,43,1,Veg,architecturer
1996,28,3,Drinks,architecturer
1996,24,3,Veg,architecturer
1996,40,1,Veg,architecturer
1996,36,2,SeaFood,architecturer
1996,8,3,Drinks,architecturer
1644,25,2,Drinks,doctor
1644,16,3,Drinks,doctor
1644,48,1,Bakery,doctor
1644,28,2,Drinks,doctor
1644,28,1,Drinks,doctor
1644,37,4,Veg,doctor
239,25,4,Drinks,sportsperson
239,27,3,Bakery,sportsperson
239,21,2,Veg,sportsperson
239,30,4,SeaFood,sportsperson
239,1,2,EggFood,sportsperson
673,25,4,Drinks,scientist
673,27,3,Bakery,scientist
673,47,1,Veg,scientist
673,9,2,Drinks,scientist
673,38,2,Non Veg,scientist
673,46,4,Veg,scientist
673,29,1,Non Veg,scientist
1671,25,3,Drinks,educator
1671,14,2,Drinks,educator
1671,48,2,Bakery,educator
1671,49,4,Non Veg,educator
1671,18,3,Bakery,educator
400,25,2,Drinks,student
400,34,2,SeaFood,student
400,14,2,Drinks,student
400,23,2,Veg,student
400,33,1,SeaFood,student
400,8,4,Drinks,student
400,18,2,Bakery,student
868,25,3,Drinks,dancer
868,17,1,Bakery,dancer
868,42,2,Non Veg,dancer
868,30,1,SeaFood,dancer
868,7,1,Drinks,dancer
868,5,3,Non Veg,dancer
72,25,2,Drinks,professor
72,14,1,Drinks,professor
72,12,3,Drinks,professor
72,15,3,Drinks,professor
72,36,1,SeaFood,professor
1848,25,3,Drinks,dancer
1848,14,3,Drinks,dancer
1848,11,2,Drinks,dancer
209,25,4,Drinks,sportsperson
209,19,2,Non Veg,sportsperson
209,38,3,Non Veg,sportsperson
209,10,2,Drinks,sportsperson
449,25,1,Drinks,sportsperson
449,34,2,SeaFood,sportsperson
449,43,2,Veg,sportsperson
449,7,1,Drinks,sportsperson
449,24,3,Veg,sportsperson
449,5,2,Non Veg,sportsperson
449,35,2,SeaFood,sportsperson
415,25,1,Drinks,engineer
415,45,2,Non Veg,engineer
1211,16,4,Drinks,educator
1211,34,2,SeaFood,educator
1211,46,2,Veg,educator
1211,13,4,Drinks,educator
1211,31,1,Non Veg,educator
900,16,1,Drinks,student
900,42,4,Non Veg,student
900,48,3,Bakery,student
900,45,3,Non Veg,student
621,16,2,Drinks,educator
621,14,4,Drinks,educator
621,10,2,Drinks,educator
621,37,4,Veg,educator
621,37,3,Veg,educator
621,46,1,Veg,educator
1184,16,4,Drinks,doctor
1184,16,2,Drinks,doctor
1184,9,4,Drinks,doctor
1184,38,3,Non Veg,doctor
1184,2,1,Non Veg,doctor
1184,28,1,Drinks,doctor
1184,7,3,Drinks,doctor
1184,4,4,Non Veg,doctor
1184,20,1,Veg,doctor
1184,31,3,Non Veg,doctor
1184,29,1,Non Veg,doctor
1184,29,1,Non Veg,doctor
1125,16,4,Drinks,engineer
1125,48,4,Bakery,engineer
1125,37,3,Veg,engineer
1125,8,4,Drinks,engineer
1125,18,2,Bakery,engineer
706,16,1,Drinks,architecturer
706,3,1,Non Veg,architecturer
706,48,4,Bakery,architecturer
706,35,4,SeaFood,architecturer
706,1,3,EggFood,architecturer
133,16,1,Drinks,scientist
133,38,3,Non Veg,scientist
133,46,2,Veg,scientist
133,5,1,Non Veg,scientist
133,33,4,SeaFood,scientist
133,41,2,Veg,scientist
536,16,3,Drinks,architecturer
536,2,1,Non Veg,architecturer
536,49,2,Non Veg,architecturer
1875,16,3,Drinks,engineer
1875,24,3,Veg,engineer
1875,46,4,Veg,engineer
1875,44,3,Non Veg,engineer
268,16,2,Drinks,dancer
268,27,1,Bakery,dancer
268,19,3,Non Veg,dancer
268,9,2,Drinks,dancer
268,21,3,Veg,dancer
1445,16,3,Drinks,engineer
1445,14,4,Drinks,engineer
1445,23,4,Veg,engineer
1445,32,4,SeaFood,engineer
1445,5,1,Non Veg,engineer
1445,31,4,Non Veg,engineer
1445,35,4,SeaFood,engineer
535,16,4,Drinks,engineer
535,17,4,Bakery,engineer
535,12,4,Drinks,engineer
535,4,2,Non Veg,engineer
535,11,3,Drinks,engineer
889,16,2,Drinks,sportsperson
889,9,1,Drinks,sportsperson
889,38,4,Non Veg,sportsperson
889,48,4,Bakery,sportsperson
889,43,3,Veg,sportsperson
889,43,2,Veg,sportsperson
889,28,1,Drinks,sportsperson
889,49,3,Non Veg,sportsperson
889,41,2,Veg,sportsperson
889,13,3,Drinks,sportsperson
539,16,3,Drinks,sportsperson
539,3,4,Non Veg,sportsperson
539,43,3,Veg,sportsperson
539,44,4,Non Veg,sportsperson
539,45,3,Non Veg,sportsperson
539,45,2,Non Veg,sportsperson
539,45,3,Non Veg,sportsperson
539,41,4,Veg,sportsperson
539,35,4,SeaFood,sportsperson
909,16,2,Drinks,sportsperson
909,47,4,Veg,sportsperson
909,34,4,SeaFood,sportsperson
909,10,3,Drinks,sportsperson
909,44,2,Non Veg,sportsperson
909,33,3,SeaFood,sportsperson
909,18,4,Bakery,sportsperson
538,16,4,Drinks,dancer
538,19,1,Non Veg,dancer
538,23,2,Veg,dancer
538,49,3,Non Veg,dancer
538,46,4,Veg,dancer
538,41,1,Veg,dancer
538,18,2,Bakery,dancer
1129,16,2,Drinks,sportsperson
1129,27,1,Bakery,sportsperson
1823,16,2,Drinks,scientist
1823,34,1,SeaFood,scientist
1823,14,4,Drinks,scientist
1823,13,3,Drinks,scientist
1771,16,2,Drinks,educator
1771,17,3,Bakery,educator
1771,42,2,Non Veg,educator
1771,14,2,Drinks,educator
1771,48,4,Bakery,educator
164,16,3,Drinks,doctor
164,14,1,Drinks,doctor
656,16,2,Drinks,architecturer
656,12,2,Drinks,architecturer
656,49,1,Non Veg,architecturer
656,44,1,Non Veg,architecturer
656,31,1,Non Veg,architecturer
429,16,3,Drinks,sportsperson
429,24,4,Veg,sportsperson
429,1,4,EggFood,sportsperson
404,16,4,Drinks,doctor
404,3,4,Non Veg,doctor
404,49,1,Non Veg,doctor
404,32,4,SeaFood,doctor
404,13,4,Drinks,doctor
404,36,4,SeaFood,doctor
1043,16,4,Drinks,scientist
1043,16,2,Drinks,scientist
1043,8,3,Drinks,scientist
1043,29,3,Non Veg,scientist
370,16,1,Drinks,student
370,34,4,SeaFood,student
370,14,2,Drinks,student
370,15,1,Drinks,student
370,5,3,Non Veg,student
370,18,1,Bakery,student
370,26,1,Drinks,student
1838,16,3,Drinks,dancer
1838,19,3,Non Veg,dancer
1838,2,2,Non Veg,dancer
1838,44,4,Non Veg,dancer
1838,40,3,Veg,dancer
1838,31,1,Non Veg,dancer
1838,35,2,SeaFood,dancer
1838,35,1,SeaFood,dancer
1838,35,3,SeaFood,dancer
537,16,3,Drinks,musician
537,19,3,Non Veg,musician
537,38,3,Non Veg,musician
537,43,3,Veg,musician
537,23,1,Veg,musician
537,4,3,Non Veg,musician
537,49,3,Non Veg,musician
537,45,1,Non Veg,musician
661,16,4,Drinks,educator
661,42,4,Non Veg,educator
661,33,2,SeaFood,educator
33,16,4,Drinks,scientist
33,27,3,Bakery,scientist
33,47,2,Veg,scientist
33,31,2,Non Veg,scientist
33,31,3,Non Veg,scientist
33,18,2,Bakery,scientist
1580,16,1,Drinks,student
1580,16,4,Drinks,student
1580,30,2,SeaFood,student
1580,10,1,Drinks,student
1580,15,4,Drinks,student
1580,18,2,Bakery,student
1580,35,3,SeaFood,student
995,16,1,Drinks,engineer
995,27,2,Bakery,engineer
995,3,4,Non Veg,engineer
995,46,1,Veg,engineer
995,15,1,Drinks,engineer
995,8,2,Drinks,engineer
995,11,4,Drinks,engineer
1773,16,1,Drinks,scientist
1773,47,4,Veg,scientist
1773,14,1,Drinks,scientist
1773,21,2,Veg,scientist
1773,28,3,Drinks,scientist
1773,15,1,Drinks,scientist
1773,11,1,Drinks,scientist
1984,16,1,Drinks,doctor
1984,19,3,Non Veg,doctor
1984,48,1,Bakery,doctor
1984,2,3,Non Veg,doctor
1984,7,3,Drinks,doctor
7,16,2,Drinks,musician
7,17,4,Bakery,musician
7,17,4,Bakery,musician
7,14,1,Drinks,musician
7,23,1,Veg,musician
7,46,4,Veg,musician
7,8,1,Drinks,musician
562,16,2,Drinks,professor
562,17,3,Bakery,professor
562,42,1,Non Veg,professor
562,38,1,Non Veg,professor
562,20,4,Veg,professor
562,46,2,Veg,professor
562,33,1,SeaFood,professor
562,40,4,Veg,professor
1522,16,2,Drinks,professor
1522,34,4,SeaFood,professor
1522,32,2,SeaFood,professor
1522,35,4,SeaFood,professor
1737,16,2,Drinks,musician
1737,43,3,Veg,musician
1737,4,4,Non Veg,musician
1737,24,2,Veg,musician
1954,16,4,Drinks,doctor
1954,43,2,Veg,doctor
1954,37,2,Veg,doctor
1954,44,1,Non Veg,doctor
1416,16,1,Drinks,architecturer
1416,17,1,Bakery,architecturer
1416,44,1,Non Veg,architecturer
1416,1,4,EggFood,architecturer
1416,11,2,Drinks,architecturer
1789,16,1,Drinks,sportsperson
1789,23,3,Veg,sportsperson
1777,16,1,Drinks,musician
1777,27,3,Bakery,musician
1777,47,2,Veg,musician
1777,2,2,Non Veg,musician
1777,12,2,Drinks,musician
1777,5,4,Non Veg,musician
244,16,2,Drinks,doctor
244,19,1,Non Veg,doctor
244,34,1,SeaFood,doctor
244,21,3,Veg,doctor
244,4,4,Non Veg,doctor
244,20,2,Veg,doctor
244,5,1,Non Veg,doctor
244,33,2,SeaFood,doctor
198,16,1,Drinks,dancer
198,19,1,Non Veg,dancer
198,49,4,Non Veg,dancer
198,46,3,Veg,dancer
198,41,1,Veg,dancer
198,31,4,Non Veg,dancer
505,16,1,Drinks,engineer
505,3,4,Non Veg,engineer
505,49,4,Non Veg,engineer
505,46,2,Veg,engineer
505,35,2,SeaFood,engineer
606,16,3,Drinks,architecturer
606,2,1,Non Veg,architecturer
606,30,1,SeaFood,architecturer
606,12,4,Drinks,architecturer
606,49,1,Non Veg,architecturer
606,11,1,Drinks,architecturer
43,16,3,Drinks,scientist
43,21,3,Veg,scientist
43,36,3,SeaFood,scientist
43,36,4,SeaFood,scientist
43,26,2,Drinks,scientist
1715,16,1,Drinks,engineer
1715,19,1,Non Veg,engineer
194,16,3,Drinks,doctor
194,38,3,Non Veg,doctor
194,2,3,Non Veg,doctor
194,43,3,Veg,doctor
194,24,2,Veg,doctor
194,20,3,Veg,doctor
194,15,1,Drinks,doctor
1466,16,2,Drinks,architecturer
1466,42,2,Non Veg,architecturer
1466,30,4,SeaFood,architecturer
1466,32,2,SeaFood,architecturer
1949,16,4,Drinks,sportsperson
1949,33,2,SeaFood,sportsperson
1949,29,2,Non Veg,sportsperson
1944,16,1,Drinks,doctor
1944,47,4,Veg,doctor
1944,3,2,Non Veg,doctor
1944,3,4,Non Veg,doctor
1944,21,4,Veg,doctor
1944,38,2,Non Veg,doctor
1944,2,1,Non Veg,doctor
1944,12,4,Drinks,doctor
1944,49,2,Non Veg,doctor
1944,40,2,Veg,doctor
1944,18,4,Bakery,doctor
245,16,3,Drinks,engineer
245,28,2,Drinks,engineer
245,31,4,Non Veg,engineer
245,35,1,SeaFood,engineer
399,16,1,Drinks,sportsperson
399,34,1,SeaFood,sportsperson
399,48,4,Bakery,sportsperson
1606,16,2,Drinks,architecturer
1606,19,2,Non Veg,architecturer
1606,20,4,Veg,architecturer
1606,49,1,Non Veg,architecturer
1606,46,4,Veg,architecturer
1606,29,2,Non Veg,architecturer
1203,16,2,Drinks,scientist
1203,3,2,Non Veg,scientist
1203,38,1,Non Veg,scientist
1203,24,2,Veg,scientist
1203,40,1,Veg,scientist
1203,26,1,Drinks,scientist
238,16,4,Drinks,dancer
238,43,1,Veg,dancer
238,15,2,Drinks,dancer
238,40,3,Veg,dancer
1422,16,1,Drinks,professor
1422,16,1,Drinks,professor
1422,21,3,Veg,professor
1422,21,2,Veg,professor
1422,36,3,SeaFood,professor
1422,18,3,Bakery,professor
609,16,4,Drinks,sportsperson
609,19,4,Non Veg,sportsperson
609,32,1,SeaFood,sportsperson
609,1,1,EggFood,sportsperson
609,26,1,Drinks,sportsperson
346,16,2,Drinks,architecturer
346,27,2,Bakery,architecturer
346,10,1,Drinks,architecturer
346,12,4,Drinks,architecturer
346,24,2,Veg,architecturer
346,24,4,Veg,architecturer
346,8,3,Drinks,architecturer
346,35,1,SeaFood,architecturer
346,29,4,Non Veg,architecturer
346,11,4,Drinks,architecturer
697,16,2,Drinks,musician
697,19,3,Non Veg,musician
697,15,1,Drinks,musician
1817,16,4,Drinks,musician
1817,38,1,Non Veg,musician
1817,2,4,Non Veg,musician
1817,23,3,Veg,musician
1817,45,3,Non Veg,musician
1817,31,2,Non Veg,musician
38,16,2,Drinks,dancer
38,9,4,Drinks,dancer
38,28,3,Drinks,dancer
38,23,1,Veg,dancer
38,7,1,Drinks,dancer
38,46,2,Veg,dancer
11,16,1,Drinks,educator
11,16,3,Drinks,educator
11,47,4,Veg,educator
11,34,1,SeaFood,educator
11,28,4,Drinks,educator
11,37,3,Veg,educator
11,15,4,Drinks,educator
11,33,4,SeaFood,educator
1085,16,4,Drinks,engineer
1085,32,1,SeaFood,engineer
1085,26,3,Drinks,engineer
915,16,1,Drinks,engineer
915,23,1,Veg,engineer
915,46,4,Veg,engineer
607,16,4,Drinks,musician
607,34,3,SeaFood,musician
607,21,3,Veg,musician
607,24,4,Veg,musician
607,20,1,Veg,musician
607,33,4,SeaFood,musician
1774,16,3,Drinks,doctor
1774,13,2,Drinks,doctor
1434,16,2,Drinks,doctor
1434,34,2,SeaFood,doctor
1434,43,2,Veg,doctor
1434,33,3,SeaFood,doctor
1822,16,3,Drinks,professor
1822,42,4,Non Veg,professor
1822,14,1,Drinks,professor
1822,45,3,Non Veg,professor
1822,8,1,Drinks,professor
811,16,2,Drinks,educator
811,3,3,Non Veg,educator
811,37,3,Veg,educator
811,1,4,EggFood,educator
1025,16,4,Drinks,engineer
1025,17,2,Bakery,engineer
1025,30,1,SeaFood,engineer
1025,24,2,Veg,engineer
1025,20,2,Veg,engineer
1025,13,4,Drinks,engineer
1025,1,3,EggFood,engineer
1025,29,2,Non Veg,engineer
1210,16,2,Drinks,student
1210,38,1,Non Veg,student
1210,37,1,Veg,student
1210,12,2,Drinks,student
113,16,1,Drinks,scientist
113,16,2,Drinks,scientist
113,12,2,Drinks,scientist
113,49,1,Non Veg,scientist
113,46,2,Veg,scientist
113,46,4,Veg,scientist
113,36,4,SeaFood,scientist
113,8,2,Drinks,scientist
113,26,1,Drinks,scientist
1,16,2,Drinks,educator
1,19,4,Non Veg,educator
1,42,3,Non Veg,educator
1,43,3,Veg,educator
1,33,2,SeaFood,educator
491,16,4,Drinks,educator
491,37,3,Veg,educator
491,20,4,Veg,educator
491,46,4,Veg,educator
491,45,2,Non Veg,educator
6,16,3,Drinks,architecturer
6,23,1,Veg,architecturer
6,8,1,Drinks,architecturer
692,16,2,Drinks,professor
692,19,4,Non Veg,professor
692,17,3,Bakery,professor
692,40,3,Veg,professor
310,16,2,Drinks,student
310,9,2,Drinks,student
310,42,4,Non Veg,student
310,44,4,Non Veg,student
310,36,1,SeaFood,student
310,31,1,Non Veg,student
741,16,1,Drinks,educator
741,24,4,Veg,educator
741,32,3,SeaFood,educator
741,45,2,Non Veg,educator
1869,16,4,Drinks,sportsperson
1869,38,3,Non Veg,sportsperson
1869,12,3,Drinks,sportsperson
841,16,2,Drinks,educator
841,47,2,Veg,educator
841,9,1,Drinks,educator
841,34,2,SeaFood,educator
841,38,2,Non Veg,educator
841,43,1,Veg,educator
841,28,4,Drinks,educator
841,46,2,Veg,educator
841,5,4,Non Veg,educator
883,16,3,Drinks,scientist
883,3,2,Non Veg,scientist
883,33,3,SeaFood,scientist
883,41,4,Veg,scientist
883,18,1,Bakery,scientist
883,1,1,EggFood,scientist
883,1,1,EggFood,scientist
883,26,2,Drinks,scientist
63,16,3,Drinks,scientist
63,9,4,Drinks,scientist
63,14,1,Drinks,scientist
63,2,4,Non Veg,scientist
63,49,4,Non Veg,scientist
63,5,1,Non Veg,scientist
63,33,2,SeaFood,scientist
63,45,3,Non Veg,scientist
1553,16,3,Drinks,scientist
1553,23,3,Veg,scientist
1553,4,2,Non Veg,scientist
1553,1,2,EggFood,scientist
284,16,3,Drinks,doctor
284,27,1,Bakery,doctor
284,17,3,Bakery,doctor
284,47,1,Veg,doctor
284,7,4,Drinks,doctor
284,4,2,Non Veg,doctor
284,33,2,SeaFood,doctor
871,16,4,Drinks,educator
871,9,4,Drinks,educator
871,37,3,Veg,educator
871,41,3,Veg,educator
871,41,4,Veg,educator
871,41,3,Veg,educator
871,36,4,SeaFood,educator
871,26,4,Drinks,educator
5,16,1,Drinks,engineer
5,3,3,Non Veg,engineer
5,2,2,Non Veg,engineer
5,2,2,Non Veg,engineer
5,44,1,Non Veg,engineer
465,16,1,Drinks,engineer
465,2,3,Non Veg,engineer
465,30,1,SeaFood,engineer
465,46,2,Veg,engineer
465,8,3,Drinks,engineer
1361,16,3,Drinks,educator
1361,27,2,Bakery,educator
1361,48,3,Bakery,educator
1361,18,4,Bakery,educator
1361,26,1,Drinks,educator
1077,16,3,Drinks,musician
1077,9,4,Drinks,musician
1077,20,1,Veg,musician
1077,5,1,Non Veg,musician
1077,1,4,EggFood,musician
45,16,2,Drinks,engineer
45,17,4,Bakery,engineer
45,23,1,Veg,engineer
45,4,4,Non Veg,engineer
45,46,4,Veg,engineer
45,18,1,Bakery,engineer
502,16,1,Drinks,professor
502,16,2,Drinks,professor
502,17,3,Bakery,professor
502,47,4,Veg,professor
502,23,1,Veg,professor
502,46,4,Veg,professor
502,5,2,Non Veg,professor
502,13,1,Drinks,professor
502,35,1,SeaFood,professor
502,1,1,EggFood,professor
1918,16,3,Drinks,dancer
1918,8,1,Drinks,dancer
1918,26,4,Drinks,dancer
1918,11,2,Drinks,dancer
1424,16,3,Drinks,doctor
1424,23,2,Veg,doctor
1424,44,2,Non Veg,doctor
1424,15,2,Drinks,doctor
277,16,1,Drinks,musician
277,14,3,Drinks,musician
277,38,3,Non Veg,musician
277,12,4,Drinks,musician
277,8,1,Drinks,musician
277,8,4,Drinks,musician
163,16,4,Drinks,scientist
